------------------------------------------------------------
 Model:        na/Downloads/OTPSnc/Model_tpxo9_v1
 Constituents included: m2  s2  n2  k2  k1  o1  p1  q1  
 
     Lat       Lon        mm.dd.yyyy hh:mm:ss     z(m)   Depth(m)
   -23.8667   35.3767     09.14.2011 08:00:00    -1.266   184.574
   -23.8667   35.3767     09.14.2011 09:00:00    -1.318   184.574
   -23.8667   35.3767     09.14.2011 10:00:00    -1.033   184.574
   -23.8667   35.3767     09.14.2011 11:00:00    -0.485   184.574
   -23.8667   35.3767     09.14.2011 12:00:00     0.186   184.574
   -23.8667   35.3767     09.14.2011 13:00:00     0.807   184.574
   -23.8667   35.3767     09.14.2011 14:00:00     1.219   184.574
   -23.8667   35.3767     09.14.2011 15:00:00     1.316   184.574
   -23.8667   35.3767     09.14.2011 16:00:00     1.076   184.574
   -23.8667   35.3767     09.14.2011 17:00:00     0.563   184.574
   -23.8667   35.3767     09.14.2011 18:00:00    -0.090   184.574
   -23.8667   35.3767     09.14.2011 19:00:00    -0.713   184.574
   -23.8667   35.3767     09.14.2011 20:00:00    -1.143   184.574
   -23.8667   35.3767     09.14.2011 21:00:00    -1.271   184.574
   -23.8667   35.3767     09.14.2011 22:00:00    -1.065   184.574
   -23.8667   35.3767     09.14.2011 23:00:00    -0.579   184.574
   -23.8667   35.3767     09.15.2011 00:00:00     0.058   184.574
   -23.8667   35.3767     09.15.2011 01:00:00     0.680   184.574
   -23.8667   35.3767     09.15.2011 02:00:00     1.124   184.574
   -23.8667   35.3767     09.15.2011 03:00:00     1.275   184.574
   -23.8667   35.3767     09.15.2011 04:00:00     1.093   184.574
   -23.8667   35.3767     09.15.2011 05:00:00     0.625   184.574
   -23.8667   35.3767     09.15.2011 06:00:00    -0.008   184.574
   -23.8667   35.3767     09.15.2011 07:00:00    -0.641   184.574
   -23.8667   35.3767     09.15.2011 08:00:00    -1.111   184.574
   -23.8667   35.3767     09.15.2011 09:00:00    -1.298   184.574
   -23.8667   35.3767     09.15.2011 10:00:00    -1.153   184.574
   -23.8667   35.3767     09.15.2011 11:00:00    -0.715   184.574
   -23.8667   35.3767     09.15.2011 12:00:00    -0.097   184.574
   -23.8667   35.3767     09.15.2011 13:00:00     0.541   184.574
   -23.8667   35.3767     09.15.2011 14:00:00     1.034   184.574
   -23.8667   35.3767     09.15.2011 15:00:00     1.258   184.574
   -23.8667   35.3767     09.15.2011 16:00:00     1.157   184.574
   -23.8667   35.3767     09.15.2011 17:00:00     0.760   184.574
   -23.8667   35.3767     09.15.2011 18:00:00     0.172   184.574
   -23.8667   35.3767     09.15.2011 19:00:00    -0.453   184.574
   -23.8667   35.3767     09.15.2011 20:00:00    -0.952   184.574
   -23.8667   35.3767     09.15.2011 21:00:00    -1.198   184.574
   -23.8667   35.3767     09.15.2011 22:00:00    -1.128   184.574
   -23.8667   35.3767     09.15.2011 23:00:00    -0.763   184.574
   -23.8667   35.3767     09.16.2011 00:00:00    -0.199   184.574
   -23.8667   35.3767     09.16.2011 01:00:00     0.415   184.574
   -23.8667   35.3767     09.16.2011 02:00:00     0.920   184.574
   -23.8667   35.3767     09.16.2011 03:00:00     1.185   184.574
   -23.8667   35.3767     09.16.2011 04:00:00     1.141   184.574
   -23.8667   35.3767     09.16.2011 05:00:00     0.801   184.574
   -23.8667   35.3767     09.16.2011 06:00:00     0.254   184.574
   -23.8667   35.3767     09.16.2011 07:00:00    -0.358   184.574
   -23.8667   35.3767     09.16.2011 08:00:00    -0.877   184.574
   -23.8667   35.3767     09.16.2011 09:00:00    -1.170   184.574
   -23.8667   35.3767     09.16.2011 10:00:00    -1.163   184.574
   -23.8667   35.3767     09.16.2011 11:00:00    -0.860   184.574
   -23.8667   35.3767     09.16.2011 12:00:00    -0.341   184.574
   -23.8667   35.3767     09.16.2011 13:00:00     0.258   184.574
   -23.8667   35.3767     09.16.2011 14:00:00     0.784   184.574
   -23.8667   35.3767     09.16.2011 15:00:00     1.102   184.574
   -23.8667   35.3767     09.16.2011 16:00:00     1.133   184.574
   -23.8667   35.3767     09.16.2011 17:00:00     0.872   184.574
   -23.8667   35.3767     09.16.2011 18:00:00     0.390   184.574
   -23.8667   35.3767     09.16.2011 19:00:00    -0.186   184.574
   -23.8667   35.3767     09.16.2011 20:00:00    -0.705   184.574
   -23.8667   35.3767     09.16.2011 21:00:00    -1.033   184.574
   -23.8667   35.3767     09.16.2011 22:00:00    -1.089   184.574
   -23.8667   35.3767     09.16.2011 23:00:00    -0.859   184.574
   -23.8667   35.3767     09.17.2011 00:00:00    -0.407   184.574
   -23.8667   35.3767     09.17.2011 01:00:00     0.149   184.574
   -23.8667   35.3767     09.17.2011 02:00:00     0.663   184.574
   -23.8667   35.3767     09.17.2011 03:00:00     1.003   184.574
   -23.8667   35.3767     09.17.2011 04:00:00     1.081   184.574
   -23.8667   35.3767     09.17.2011 05:00:00     0.880   184.574
   -23.8667   35.3767     09.17.2011 06:00:00     0.454   184.574
   -23.8667   35.3767     09.17.2011 07:00:00    -0.087   184.574
   -23.8667   35.3767     09.17.2011 08:00:00    -0.601   184.574
   -23.8667   35.3767     09.17.2011 09:00:00    -0.958   184.574
   -23.8667   35.3767     09.17.2011 10:00:00    -1.067   184.574
   -23.8667   35.3767     09.17.2011 11:00:00    -0.904   184.574
   -23.8667   35.3767     09.17.2011 12:00:00    -0.513   184.574
   -23.8667   35.3767     09.17.2011 13:00:00     0.001   184.574
   -23.8667   35.3767     09.17.2011 14:00:00     0.506   184.574
   -23.8667   35.3767     09.17.2011 15:00:00     0.873   184.574
   -23.8667   35.3767     09.17.2011 16:00:00     1.009   184.574
   -23.8667   35.3767     09.17.2011 17:00:00     0.884   184.574
   -23.8667   35.3767     09.17.2011 18:00:00     0.533   184.574
   -23.8667   35.3767     09.17.2011 19:00:00     0.051   184.574
   -23.8667   35.3767     09.17.2011 20:00:00    -0.435   184.574
   -23.8667   35.3767     09.17.2011 21:00:00    -0.801   184.574
   -23.8667   35.3767     09.17.2011 22:00:00    -0.953   184.574
   -23.8667   35.3767     09.17.2011 23:00:00    -0.855   184.574
   -23.8667   35.3767     09.18.2011 00:00:00    -0.536   184.574
   -23.8667   35.3767     09.18.2011 01:00:00    -0.082   184.574
   -23.8667   35.3767     09.18.2011 02:00:00     0.390   184.574
   -23.8667   35.3767     09.18.2011 03:00:00     0.756   184.574
   -23.8667   35.3767     09.18.2011 04:00:00     0.925   184.574
   -23.8667   35.3767     09.18.2011 05:00:00     0.854   184.574
   -23.8667   35.3767     09.18.2011 06:00:00     0.566   184.574
   -23.8667   35.3767     09.18.2011 07:00:00     0.137   184.574
   -23.8667   35.3767     09.18.2011 08:00:00    -0.322   184.574
   -23.8667   35.3767     09.18.2011 09:00:00    -0.692   184.574
   -23.8667   35.3767     09.18.2011 10:00:00    -0.881   184.574
   -23.8667   35.3767     09.18.2011 11:00:00    -0.843   184.574
   -23.8667   35.3767     09.18.2011 12:00:00    -0.594   184.574
   -23.8667   35.3767     09.18.2011 13:00:00    -0.199   184.574
   -23.8667   35.3767     09.18.2011 14:00:00     0.237   184.574
   -23.8667   35.3767     09.18.2011 15:00:00     0.602   184.574
   -23.8667   35.3767     09.18.2011 16:00:00     0.805   184.574
   -23.8667   35.3767     09.18.2011 17:00:00     0.798   184.574
   -23.8667   35.3767     09.18.2011 18:00:00     0.586   184.574
   -23.8667   35.3767     09.18.2011 19:00:00     0.229   184.574
   -23.8667   35.3767     09.18.2011 20:00:00    -0.179   184.574
   -23.8667   35.3767     09.18.2011 21:00:00    -0.531   184.574
   -23.8667   35.3767     09.18.2011 22:00:00    -0.740   184.574
   -23.8667   35.3767     09.18.2011 23:00:00    -0.753   184.574
   -23.8667   35.3767     09.19.2011 00:00:00    -0.572   184.574
   -23.8667   35.3767     09.19.2011 01:00:00    -0.247   184.574
   -23.8667   35.3767     09.19.2011 02:00:00     0.136   184.574
   -23.8667   35.3767     09.19.2011 03:00:00     0.478   184.574
   -23.8667   35.3767     09.19.2011 04:00:00     0.693   184.574
   -23.8667   35.3767     09.19.2011 05:00:00     0.728   184.574
   -23.8667   35.3767     09.19.2011 06:00:00     0.578   184.574
   -23.8667   35.3767     09.19.2011 07:00:00     0.285   184.574
   -23.8667   35.3767     09.19.2011 08:00:00    -0.073   184.574
   -23.8667   35.3767     09.19.2011 09:00:00    -0.406   184.574
   -23.8667   35.3767     09.19.2011 10:00:00    -0.628   184.574
   -23.8667   35.3767     09.19.2011 11:00:00    -0.688   184.574
   -23.8667   35.3767     09.19.2011 12:00:00    -0.574   184.574
   -23.8667   35.3767     09.19.2011 13:00:00    -0.320   184.574
   -23.8667   35.3767     09.19.2011 14:00:00     0.007   184.574
   -23.8667   35.3767     09.19.2011 15:00:00     0.320   184.574
   -23.8667   35.3767     09.19.2011 16:00:00     0.543   184.574
   -23.8667   35.3767     09.19.2011 17:00:00     0.622   184.574
   -23.8667   35.3767     09.19.2011 18:00:00     0.541   184.574
   -23.8667   35.3767     09.19.2011 19:00:00     0.325   184.574
   -23.8667   35.3767     09.19.2011 20:00:00     0.035   184.574
   -23.8667   35.3767     09.19.2011 21:00:00    -0.256   184.574
   -23.8667   35.3767     09.19.2011 22:00:00    -0.472   184.574
   -23.8667   35.3767     09.19.2011 23:00:00    -0.563   184.574
   -23.8667   35.3767     09.20.2011 00:00:00    -0.508   184.574
   -23.8667   35.3767     09.20.2011 01:00:00    -0.326   184.574
   -23.8667   35.3767     09.20.2011 02:00:00    -0.068   184.574
   -23.8667   35.3767     09.20.2011 03:00:00     0.201   184.574
   -23.8667   35.3767     09.20.2011 04:00:00     0.412   184.574
   -23.8667   35.3767     09.20.2011 05:00:00     0.515   184.574
   -23.8667   35.3767     09.20.2011 06:00:00     0.487   184.574
   -23.8667   35.3767     09.20.2011 07:00:00     0.341   184.574
   -23.8667   35.3767     09.20.2011 08:00:00     0.115   184.574
   -23.8667   35.3767     09.20.2011 09:00:00    -0.130   184.574
   -23.8667   35.3767     09.20.2011 10:00:00    -0.335   184.574
   -23.8667   35.3767     09.20.2011 11:00:00    -0.450   184.574
   -23.8667   35.3767     09.20.2011 12:00:00    -0.451   184.574
   -23.8667   35.3767     09.20.2011 13:00:00    -0.343   184.574
   -23.8667   35.3767     09.20.2011 14:00:00    -0.157   184.574
   -23.8667   35.3767     09.20.2011 15:00:00     0.058   184.574
   -23.8667   35.3767     09.20.2011 16:00:00     0.249   184.574
   -23.8667   35.3767     09.20.2011 17:00:00     0.369   184.574
   -23.8667   35.3767     09.20.2011 18:00:00     0.394   184.574
   -23.8667   35.3767     09.20.2011 19:00:00     0.322   184.574
   -23.8667   35.3767     09.20.2011 20:00:00     0.175   184.574
   -23.8667   35.3767     09.20.2011 21:00:00    -0.007   184.574
   -23.8667   35.3767     09.20.2011 22:00:00    -0.179   184.574
   -23.8667   35.3767     09.20.2011 23:00:00    -0.300   184.574
   -23.8667   35.3767     09.21.2011 00:00:00    -0.344   184.574
   -23.8667   35.3767     09.21.2011 01:00:00    -0.303   184.574
   -23.8667   35.3767     09.21.2011 02:00:00    -0.193   184.574
   -23.8667   35.3767     09.21.2011 03:00:00    -0.042   184.574
   -23.8667   35.3767     09.21.2011 04:00:00     0.112   184.574
   -23.8667   35.3767     09.21.2011 05:00:00     0.234   184.574
   -23.8667   35.3767     09.21.2011 06:00:00     0.296   184.574
   -23.8667   35.3767     09.21.2011 07:00:00     0.289   184.574
   -23.8667   35.3767     09.21.2011 08:00:00     0.218   184.574
   -23.8667   35.3767     09.21.2011 09:00:00     0.103   184.574
   -23.8667   35.3767     09.21.2011 10:00:00    -0.029   184.574
   -23.8667   35.3767     09.21.2011 11:00:00    -0.147   184.574
   -23.8667   35.3767     09.21.2011 12:00:00    -0.227   184.574
   -23.8667   35.3767     09.21.2011 13:00:00    -0.254   184.574
   -23.8667   35.3767     09.21.2011 14:00:00    -0.224   184.574
   -23.8667   35.3767     09.21.2011 15:00:00    -0.149   184.574
   -23.8667   35.3767     09.21.2011 16:00:00    -0.047   184.574
   -23.8667   35.3767     09.21.2011 17:00:00     0.061   184.574
   -23.8667   35.3767     09.21.2011 18:00:00     0.150   184.574
   -23.8667   35.3767     09.21.2011 19:00:00     0.204   184.574
   -23.8667   35.3767     09.21.2011 20:00:00     0.213   184.574
   -23.8667   35.3767     09.21.2011 21:00:00     0.176   184.574
   -23.8667   35.3767     09.21.2011 22:00:00     0.103   184.574
   -23.8667   35.3767     09.21.2011 23:00:00     0.009   184.574
   -23.8667   35.3767     09.22.2011 00:00:00    -0.088   184.574
   -23.8667   35.3767     09.22.2011 01:00:00    -0.167   184.574
   -23.8667   35.3767     09.22.2011 02:00:00    -0.213   184.574
   -23.8667   35.3767     09.22.2011 03:00:00    -0.215   184.574
   -23.8667   35.3767     09.22.2011 04:00:00    -0.172   184.574
   -23.8667   35.3767     09.22.2011 05:00:00    -0.090   184.574
   -23.8667   35.3767     09.22.2011 06:00:00     0.014   184.574
   -23.8667   35.3767     09.22.2011 07:00:00     0.120   184.574
   -23.8667   35.3767     09.22.2011 08:00:00     0.207   184.574
   -23.8667   35.3767     09.22.2011 09:00:00     0.254   184.574
   -23.8667   35.3767     09.22.2011 10:00:00     0.250   184.574
   -23.8667   35.3767     09.22.2011 11:00:00     0.191   184.574
   -23.8667   35.3767     09.22.2011 12:00:00     0.087   184.574
   -23.8667   35.3767     09.22.2011 13:00:00    -0.041   184.574
   -23.8667   35.3767     09.22.2011 14:00:00    -0.166   184.574
   -23.8667   35.3767     09.22.2011 15:00:00    -0.259   184.574
   -23.8667   35.3767     09.22.2011 16:00:00    -0.297   184.574
   -23.8667   35.3767     09.22.2011 17:00:00    -0.267   184.574
   -23.8667   35.3767     09.22.2011 18:00:00    -0.172   184.574
   -23.8667   35.3767     09.22.2011 19:00:00    -0.032   184.574
   -23.8667   35.3767     09.22.2011 20:00:00     0.122   184.574
   -23.8667   35.3767     09.22.2011 21:00:00     0.254   184.574
   -23.8667   35.3767     09.22.2011 22:00:00     0.329   184.574
   -23.8667   35.3767     09.22.2011 23:00:00     0.324   184.574
   -23.8667   35.3767     09.23.2011 00:00:00     0.237   184.574
   -23.8667   35.3767     09.23.2011 01:00:00     0.083   184.574
   -23.8667   35.3767     09.23.2011 02:00:00    -0.104   184.574
   -23.8667   35.3767     09.23.2011 03:00:00    -0.276   184.574
   -23.8667   35.3767     09.23.2011 04:00:00    -0.391   184.574
   -23.8667   35.3767     09.23.2011 05:00:00    -0.415   184.574
   -23.8667   35.3767     09.23.2011 06:00:00    -0.335   184.574
   -23.8667   35.3767     09.23.2011 07:00:00    -0.165   184.574
   -23.8667   35.3767     09.23.2011 08:00:00     0.058   184.574
   -23.8667   35.3767     09.23.2011 09:00:00     0.281   184.574
   -23.8667   35.3767     09.23.2011 10:00:00     0.447   184.574
   -23.8667   35.3767     09.23.2011 11:00:00     0.513   184.574
   -23.8667   35.3767     09.23.2011 12:00:00     0.456   184.574
   -23.8667   35.3767     09.23.2011 13:00:00     0.285   184.574
   -23.8667   35.3767     09.23.2011 14:00:00     0.037   184.574
   -23.8667   35.3767     09.23.2011 15:00:00    -0.229   184.574
   -23.8667   35.3767     09.23.2011 16:00:00    -0.445   184.574
   -23.8667   35.3767     09.23.2011 17:00:00    -0.556   184.574
   -23.8667   35.3767     09.23.2011 18:00:00    -0.530   184.574
   -23.8667   35.3767     09.23.2011 19:00:00    -0.368   184.574
   -23.8667   35.3767     09.23.2011 20:00:00    -0.107   184.574
   -23.8667   35.3767     09.23.2011 21:00:00     0.188   184.574
   -23.8667   35.3767     09.23.2011 22:00:00     0.443   184.574
   -23.8667   35.3767     09.23.2011 23:00:00     0.589   184.574
   -23.8667   35.3767     09.24.2011 00:00:00     0.584   184.574
   -23.8667   35.3767     09.24.2011 01:00:00     0.423   184.574
   -23.8667   35.3767     09.24.2011 02:00:00     0.141   184.574
   -23.8667   35.3767     09.24.2011 03:00:00    -0.192   184.574
   -23.8667   35.3767     09.24.2011 04:00:00    -0.491   184.574
   -23.8667   35.3767     09.24.2011 05:00:00    -0.678   184.574
   -23.8667   35.3767     09.24.2011 06:00:00    -0.698   184.574
   -23.8667   35.3767     09.24.2011 07:00:00    -0.539   184.574
   -23.8667   35.3767     09.24.2011 08:00:00    -0.234   184.574
   -23.8667   35.3767     09.24.2011 09:00:00     0.146   184.574
   -23.8667   35.3767     09.24.2011 10:00:00     0.504   184.574
   -23.8667   35.3767     09.24.2011 11:00:00     0.751   184.574
   -23.8667   35.3767     09.24.2011 12:00:00     0.818   184.574
   -23.8667   35.3767     09.24.2011 13:00:00     0.684   184.574
   -23.8667   35.3767     09.24.2011 14:00:00     0.376   184.574
   -23.8667   35.3767     09.24.2011 15:00:00    -0.031   184.574
   -23.8667   35.3767     09.24.2011 16:00:00    -0.437   184.574
   -23.8667   35.3767     09.24.2011 17:00:00    -0.737   184.574
   -23.8667   35.3767     09.24.2011 18:00:00    -0.853   184.574
   -23.8667   35.3767     09.24.2011 19:00:00    -0.752   184.574
   -23.8667   35.3767     09.24.2011 20:00:00    -0.455   184.574
   -23.8667   35.3767     09.24.2011 21:00:00    -0.035   184.574
   -23.8667   35.3767     09.24.2011 22:00:00     0.400   184.574
   -23.8667   35.3767     09.24.2011 23:00:00     0.737   184.574
   -23.8667   35.3767     09.25.2011 00:00:00     0.885   184.574
   -23.8667   35.3767     09.25.2011 01:00:00     0.800   184.574
   -23.8667   35.3767     09.25.2011 02:00:00     0.499   184.574
   -23.8667   35.3767     09.25.2011 03:00:00     0.053   184.574
   -23.8667   35.3767     09.25.2011 04:00:00    -0.425   184.574
   -23.8667   35.3767     09.25.2011 05:00:00    -0.810   184.574
   -23.8667   35.3767     09.25.2011 06:00:00    -1.000   184.574
   -23.8667   35.3767     09.25.2011 07:00:00    -0.939   184.574
   -23.8667   35.3767     09.25.2011 08:00:00    -0.634   184.574
   -23.8667   35.3767     09.25.2011 09:00:00    -0.157   184.574
   -23.8667   35.3767     09.25.2011 10:00:00     0.375   184.574
   -23.8667   35.3767     09.25.2011 11:00:00     0.828   184.574
